,title,text,tokens
71,상태 표시등(LED) 이해하기,72 9. 문제 해결 상태 표시등(LED) 이해하기 4  조작부 표시등 표시등(LED) 색상 및 깜박임을 통해 제품의 현재 상태를 확인할 수 있습니다.   상태 및 해결방법 - - - - 프린터가 꺼져 있습니다. • 전원 코드를 연결하세요. • (전원) 버튼을 누르세요. - - - 켜짐 프린터가 준비 상태입니다. • 필요한 조치가 없습니다. - - - 깜박임 • 프린터를 켜거나 끄는 중 또는 인쇄 작업을 처리하는 중입니다. - 필요한 조치가 없습니다. • 잉크를 말리기 위해 프린터를 일시 중지한 상태입니다. - 잉크가 마를 때까지 기다리세요. ,258
72,상태 표시등(LED) 이해하기,"['상태 표시등(LED) 이해하기 73 9. 문제 해결 깜박임 깜박임 - 켜짐 • 프린터에 인쇄 용지가 걸렸습니다. - 입력 용지함에서 용지를 모두 꺼내세요. 걸린 용지를 찾아 제거하세요.(""인쇄 영역에서 용지 걸림 뒷면에 서 제거"" 64쪽 참고) • 용지 너비 설정과 실제 넣은 용지의 너비가 다릅니다. - 프린터 서버의 용지 설정을 실제로 넣은 용지와 일치하도록 변경하세요. • 프린터에 용지가 없습니다. - 용지를 넣은 후,  (다시 시작) 버튼을 누르세요. • 프린터 캐리지가 정지되었습니다. - 상단 커버를 열고 걸린 용지 등 이물질을 제거하세요. - (다시 시작) 버튼을 눌러 인쇄를 계속하세요. - 오류가 계속되면 프린터를 껐다 다시 켜세요. - 깜박임 - 켜짐 • 전면 덮개, 청소구 또는 용지 걸림 도어가 완전히 닫히지 않았습니다. - 모든 커버가 완전히 닫혔는지 확인하세요. - 깜박임 깜박임 켜짐 잉크 카트리지 표시등이 왼쪽에서 오른쪽으로 하나씩 깜박입니다. • 프린트 헤드가 없거나 잘못되었습니다. - 프린터를 껐다가 다시 켜세요. - 문제가 해결되지 않을 경우 삼성 고객 지원에 문의하세요. 상태 및 해결방법 ']",547
73,상태 표시등(LED) 이해하기,"['상태 표시등(LED) 이해하기 74 9. 문제 해결 - 깜박임 깜박임 깜박임 잉크 카트리지 표시등이 왼쪽에서 오른쪽으로 하나씩 깜박입니다. • 프린트 헤드가 호환되지 않습니다. - 프린터를 껐다가 다시 켜세요. - 문제가 해결되지 않을 경우 삼성 고객 지원에 문의하세요. • 잉크 카트리지가 잘못되었거나, 주의가 필요하거나, 잘못 장착되었거나, 호환 되지 않았습니다. - 표시된 잉크 카트리지를 제대로 설치했는지 확인하고 다시 인쇄하세요. 필요 시 잉크 카트리지를 제거한 후  다시 넣어 보세요. - 오류가 계속되면 카트리지를 교체하세요. - 깜박임 깜박임 켜짐 하나 이상의 잉크 카트리지 표시등이 깜박입니다. • 하나 이상의 잉크 카트리지가 없습니다. - 표시된 잉크 카트리지를 설치하고 인쇄를 하세요. 필요시 잉크 카트리지를 제거한 후 다시 넣으세요. - 오류가 계속되면 잉크 카트리지를 교체하세요. • 잉크 잔량이 소모되었습니다. - 해당 잉크 카트리지를 교체하세요.   메시지가 표시되어도 잉크 카트리지를 계속 사용할 수 있지만, 인쇄 품질이 저하될 수 있습니다.   상태 및 해결방법 ']",515
74,상태 표시등(LED) 이해하기,"['상태 표시등(LED) 이해하기 75 9. 문제 해결   - - 켜짐 켜짐 • 하나 이상의 잉크 카트리지에 잉크가 부족한 경우입니다. - 잉크 카트리지를 빨리 교체해주세요.   잉크 부족 경고 및 표시등은 잉크 교체가 필요함을 사전에 알리기 위한 목적으로만 표시됩니다. 잉크 부 족 경고 메시지를 받으면 인쇄 지연 가능성이 없도록 카트리지 교체하세요.   깜박임 - 깜박임 켜짐 하나 이상의 잉크 카트리지 표시등이 깜박입니다. • 하나 이상의 잉크 카트리지에 잉크가 부족합니다. - 하나 이상의 잉크 카트리지가 부족한 경우로 남아있는 잉크 카트리지로 계속 인쇄가 가능하지만 인쇄 속도 가 느려집니다. 또한 인쇄 문서의 품질에 영향을 미칠 수 있습니다. • 하나 이상의 중고, 리필 또는 정품이 아닌 카트리지를 감지했습니다. - 리필 카트리지 또는  정품이 아닌 카트리지를 정품  잉크 카트리지로 교체하거나.  (다시 시작) 버튼을  눌러 카트리지를 계속 사용하세요. 전 표시등(LED)이 깜박임 복구할 수 없는 오류가 발생했습니다. 전원 코드를 뺐다가 다시 꽂은 다음 인쇄해 보세요. 상태 및 해결방법 ']",531
75,기타 문제 해결,76 9. 문제 해결 기타 문제 해결 5  프린터 소프트웨어에서 도움말  도움말 메뉴에 액세스하려면 프린트 소프트웨어 상단에  (도움말 아 이콘)을 누르세요.  6  프린터 보고서 보고서를 인쇄하여 프린터 문제를 문제 해결할 수 있습니다.  프린트 조작부에서 인쇄하기 프린트 조작부에서   (프린트 상태 보고서) 버튼을 누르세요 도구상자에서 인쇄하기 1  프린터 소프트웨어를 여세요. ( (시작) 메뉴에서 모든 프로그램 >  Samsung Inkjet Printers >  해당 프린터 드라이버 이름 > 해당 프린터 드라이버 이름 선택) 2   인쇄 탭에 프린터 유지 관리를 누르세요.  3   장치 보고서 탭에 진단 정보 인쇄를 선택하세요.  7  출고시 기본값 및 설정 복원 제조 시 설정 또는 네트워크 설정으로 프린터를 복원해 보세요. 1 프린트 조작부에서   (다시 시작) 버튼과   (무선) 버튼을 동 시에 약 5 초 정도 누르세요. ,409
76,10. 부록,10.  부록 이 장에서는 제품 사양 및 규격에 관한 정보를 제공합니다. • 사양 78 • 규제 정보 79 ,53
77,사양,"78 10. 부록 사양    모든 사양 정보는 사전 고지 없이 변경될 수 있습니다. 추가 사양 및  사양 변경 정보는 www.samsung.com/printer를 참조하세요.   항목 세부사항 시스템  • 향후 운영 체제 릴리스와 지원에 관한 정보는  www.samsung.com/printer를 참조하세요. • 지원 운영 체제 : Windows 7, 8, 8.1, 10 환경 • 권장 작동 온도: 15 ~ 32 °C  • 권장 상대 습도: 25 ~ 75 % RH 비응축  • 보관 온도(포장 상태): -40 ~ 60 °C  • 보관 습도(포장 상태): 20 ~ 80% RH 비응축  용지 • 입력 용지함 용량  - 일반 용지: 최대 250 장 - 봉투: 최대 30 장 - 색인 카드: 최대 80 장 - 인화지: 최대 60 장 • 출력 용지함 용량  - 일반 용지: 최대 75 장 - 봉투: 최대 10 장 - 색인 카드: 최대 35 장 - 인화지: 최대 25 장 • 용지 크기 및 중량 - 지원되는 용지 크기의 목록을 보려면  프린터 소프트웨 어를 참조하세요.  - 일반 용지: 60 ~ 105 g/m2 - 봉투: 75 ~ 90 g/m2 - 카드: 최대 200 g/m2 - 인화지: 280 g/m2  인쇄 • 속도: 문서의 복잡한 정도 및 프린터 모델에 따라 다릅니 다. • 방식: DOD (drop-on-demand) 열사 잉크젯  • 언어: PCL 3  • 인쇄 해상도:  지원되는 인쇄 해상도는 프린터 지원 웹사이트  www.samsung.com/printer를 참조하세요. 항목 세부사항 ",602
78,규제 정보,"79 10. 부록 규제 정보 이 제품은 정상적인 작업 환경에 맞도록 설계되었으며 여러 규제 기준의  인증을 받았습니다. 1  재활용 2  무선 제품에 대한 형식 승인 정보  3  무선 고지 사항 4  규제 준수 선언 무선 지침 2.4 GHz/5 GHz 대역에서 작동하는 저전원 무선 LAN 장치(무선 주파수 (RF)  무선 통신 장치)가 본 프린터 시스템 내에 존재할 수 있습니다. 다음 단 원에는 무선 장치를 작동할 때 일반적으로 고려해야 할 사항이 간략히 정 리되어 있습니다. 개별 국가별 추가 제한, 경고 및 주의사항은 해당 국가 또는 국가 그룹  관련 단원에 수록되어 있습니다. 본 시스템의 무선 장치는 시스템 정격  라벨의 무선 승인 마크에 명시된 국가에서만 사용하도록 허가된 것입니다 . 무선 장치를 사용하고자 하는 국가가 목록에 없으면 해당 지역의 무선  승인 기관에 문의하세요. 무선 장치에 대한 사용은 엄격히 규제되며 사용 이 불가능할 수도 있습니다. 본 제품의 포장물은 환경을 보존할 수 있는 방법으로 처리하거 나 재활용하세요. ",492
79,규제 정보,"['규제 정보 80 10. 부록 프린터에 내장되어 있을 수 있는 무선 장치에서 출력되는 전력은 현재 알 려진 RF 노출 제한치보다 훨씬 낮습니다. 프린터에 내장되어 있을 수 있 는 무선 장치는 무선 주파수 안전 표준 및 권장 사항에서 허용되는 수준  미만의 에너지를 방출하기 때문에 제조업체는 해당 장치를 사용자가 안전 하게 사용할 수 있다고 판단합니다. 출력되는 전력량에 상관없이 일반적 인 작동 중에는 사람의 접촉을 최소화할 수 있도록 각별한 주의를 기울여 야 합니다. 일반적으로 무선 장치를 사용할 때는 장치와 신체 간에 20 cm 이상 거리 를 두어야 합니다. 무선 장치가 작동 중이거나 전송 중일 때 신체와 20 cm  이상 거리를 둔 상태에서 사용해야 합니다. 이 송신기는 다른 안테나 또는 송신기와 함께 두거나 작동해서는 안됩니 다. 특정 상황에서는 무선 장치의 사용이 제한됩니다. 일반적으로 다음과 같 은 제한 조건이 적용됩니다. 무선 주파수 무선 통신은 상용 항공기의 장비에 전파 간섭을 일 으킬 수 있습니다. 현재 항공 산업 규정은 항공기 운항 중에는  무선 장치를 꺼둘 것을 요구합니다. 무선 통신을 제공하는 장치 의 예로는 IEEE 802.11 (무선 이더넷) 및 Bluetooth 통신 장치가  있습니다. 다른 장치나 서비스에 대한 간섭이 유해하거나 유해할 것으로 판 단되는 환경에서는 무선 장치 사용이 제한되거나 불가능할 수 있 습니다. 공항, 병원 및 산소나 인화성 가스가 함유된 실내에서는  무선 장치의 사용이 제한되거나 또는 불가능합니다. 무선 장치  사용이 가능한지 여부에 대해 확실치 않은 경우에는 무선 장치를  사용하거나 작동하기 전에 해당 관계 당국으로 문의하세요. 각 국가는 무선 장치 사용에 대해 서로 다른 제한 사항을 적용하 고 있습니다. 본 시스템에는 무선 장치가 탑재되어 있기 때문에  시스템을 휴대하고 여러 국가를 이동하는 경우 사전에 현지 무선  승인 관계 당국에 문의하여 해당 국가의 무선 장치 사용에 대한  제한 사항을 파악해 두세요. 시스템에 내장형 무선 장치가 탑재된 경우 모든 덮개와 보호 장 치를 제 위치에 배치하고 시스템을 완전히 조립할 때까지 무선  장치를 작동하지 마세요. 무선 장치는 사용자가 직접 수리할 수 없습니다. 어떤 식으로든  무선 장치를 개조하지 마세요. 무선 장치를 개조하면 장치 사용  권한이 무효가 됩니다. 서비스를 받으려면 제조업체로 문의하세 요. 제품을 사용할 국가에 대해 승인된 드라이버만 사용하세요. 자세 한 정보는 제조업체의 시스템 복원 키트를 참조하거나 제조업체  기술 지원 센터로 문의하세요. ']",1129
80,11. 서비스 및 기타,11.  서비스 및 기타 이 장에서는 프린터 서비스 관련 정보를 제공합니다. • 프린터 서비스 안내 82 • 서비스에 대하여 83 • 한국 A/S 우수 기업 마크 85 • 폐 가전제품 처리 안내 86 • 전자파 적합 등록 및 화폐위조 87 ,117
81,프린터 서비스 안내,"82 11. 서비스 및 기타 프린터 서비스 안내 프린터 (복합기) 사용 중 문제가 발생하였을 경우 다음과 같은 순서로 해결해  보시고, 해결이 안 될 경우에는 서비스 센터를 방문하세요.  1  문제 해결 순서 구분 문제 해결의 모든 것 • 삼성 프린터 고객지원 센터에서는 프린터 주요 사용 방 법, 문제 해결 등의 다양한 기술 지원 정보와 최신 드라 이버, 매뉴얼을 제공하고 있습니다.  www.samsung.com/printer • 상담원의 도움이 필요하신가요? 1588-3366으로 전화주세요.  • 100% 해결될 수 있도록 전문 상담원이 최선을 다해 즐 거운 상담으로 문제를 해결 해드립니다.  • 상담으로 해결하면 돈과 시간 모두를 절약하실 수 있습 니다.  • 상담원의 도움으로 해결하지 못하셨나요? • 가까운 서비스센터를 방문하시면 우수한 테스트 장비로  빠른 시간에 완벽한 서비스를 받으실 수 있습니다.  • 서비스 기사의 방문 수리 시, 출장비가 추가로 발생될 수  있습니다.  • 서비스 기사 방문을 요청시 별도 출장비가 발생합니다.  • 전문 테스트 장비가 필요할 경우 추가 시간이 소요될 수  있습니다.  구분 문제 해결의 모든 것 ",472
82,서비스에 대하여,"83 11. 서비스 및 기타 서비스에 대하여 2  잉크 카트리지 보증 • 잉크 카트리지의 보증 기간은 판매일로부터 12개월이며, 중량 기준으로  관리됩니다. • 삼성전자 카트리지 보증은 카트리지를 지정된 삼성 인쇄 장치에 사용하는  경우에 적용됩니다. 삼성 잉크 카트리지가 리필되거나, 재생산되거나, 새 로 수리되거나, 오용되거나, 개조된 경우에는 이 보증이 적용되지 않습니 다. • 사용 환경에 따라 오랜 시간 사용하지 않으면 잉크가 굳어 노즐이 막힐  수 있습니다. 이로 인해 잉크를 교환해야 할 때는 보증기간인 12개월이  경과되었으면 무상 서비스를 받을 수 없습니다. 3  서비스를 받으려면 서비스는 가까운 삼성전자 서비스 센터에 문의하세요.  • 서비스 센터 대표 전화번호 (전국 어디서나) 1588-3366  제품 모델명, 고장 상태, 연락처를 정확히 알려 주시면 고객 여러분의 궁 금한 점을 언제나 친절하게 상담, 빠른 서비스를 제공합니다.  • 고객 상담실 전화번호 02-541-3000, 080-022-3000 • 서비스 센터 홈페이지 www.samsungsvc.co.kr 고객이 직접 원하는 날짜와 시간에 서비스 접수 및 실시간 사이버 상담이  가능한 사이버 서비스 센터를 운영하고 있습니다.  • 인터넷 홈페이지 www.samsung.com/printer 프린터 드라이버, 제품 정보, 소모품 정보 또는 사용중에 문제가 발생한  경우 도움을 받으실 수 있습니다.  주요 사용방법, 문제해결 등의 다양한 기술지원 정보와 최신 드라이버를  지원합니다.  4  무상 보증 제조 과정상 결함이나 정상적인 사용조건 상태에서 발생한 제품이상에 대해 서는 제품을 구입한 날로부터 1년간 보증해 드립니다.  5  무상 보증의 예외사항 다음과 같은 사항으로 인한 제품결함 및 손상에 대해서는 무상보증이 적용되 지 않습니다.  • 제품이 보증하는 사용환경 범위를 벗어난 환경에서 사용하여 이상이 발 생한 경우 • 비정상적인 부품 (소모품 포함)을 사용한 경우: 삼성 프린터의 소모품이 아니거나 재생용 소모품을 사용하여 결함이 발 생한 경우 (잉크 카트리지, 프린터 케이블 등) • 지정된 인쇄 용지를 사용하지 않은 경우 • 컴퓨터 결함 또는 성능에 따른 설치 이상, 양방향 통신 에러, 인쇄안됨 불 량이 발생된 경우 ",981
83,서비스에 대하여,"['서비스에 대하여 84 11. 서비스 및 기타 • 정품 소프트웨어가 아닌 불법복제 소프트웨어 사용으로 정상적으로 인 쇄가 안된 경우 • 컴퓨터 환경변화 (시스템 변경/재설치 등)나 바이러스 감염으로 인해 프 린터 드라이버를 재설치한 경우 • 불안정한 장소에서 사용했거나 불충분한 유지보수로 인해 이상이 발생 된 경우 • 충격 전압을 보호할 수 없는 불안정한 전원에서 사용한 경우 • 사용자가 제품을 임의로 분해, 조립하여 이상이 발생한 경우 • 제품에 제공되는 소프트웨어나 인터페이스 이외의 다른 소프트웨어나 인 터페이스를 사용해 이상이 발생한 경우 • 사용자가 임의로 제품을 수정하거나 잘못 사용해 이상이 발생한 경우 • 기능향상을 위해 소프트웨어의 업그레이드를 요청할 경우 • 제품내에 외부 이물 (볼펜, 연필, 클립 등)로 인한 동작불량이 발생한 경우 • 소모성 부품 (카트리지 등)을 수명이상 사용하였을 경우 • 한국 사용 환경과 맞지 않아 제품 서비스 발생시 제품 불량 및 제품 보증  기관과 관계없이 유상 징수 대상에 해당 됩니다.  ']",481
84,한국 A/S 우수 기업 마크,85 11. 서비스 및 기타 한국 A/S 우수 기업 마크 6  한국 A/S 우수 기업 마크란 사후 봉사가 우수한 기업에 국가기관인 산업자원부 기술표준원이 품질을 보 증하는 마크입니다.  7  한국 A/S 우수 기업 마크 형태 ,134
85,폐 가전제품 처리 안내,86 11. 서비스 및 기타 폐 가전제품 처리 안내 ,37
86,전자파 적합 등록 및 화폐위조,"87 11. 서비스 및 기타 전자파 적합 등록 및 화폐위조 • 이 기기는 가정용 (B급) 전자파적합기기로서 주로 가정에서 사용하는 것 을 목적으로 하며, 모든 지역에서 사용할 수 있습니다.  • 본 기기를 화폐 위조에 사용하지 마세요. 만일 귀하가 본 기기를 이용하 여 화폐를 위조하거나 위조지폐라는 사실을 알면서 사용할 경우 [형법] 과 [특정범죄 가중 처벌등에 관한 법률]에 의거 형사처벌을 받게 됩니다.  ",222
87,찾아보기,"88 찾아보기 찾아보기 가 걸림 권장하지 않는 용지  20 제거  64 규제 정보  79 나 네트워크 링크 속도  53 설정 보기 및 인쇄  53 설정, 변경  53 IP 설정  53 다 뒷면 삽화  13 라 링크 속도, 설정  53 마 무선 통신 설치  49 문제 해결 비뚤어진 페이지  67 상태 표시등  72 용지 공급 문제  67 용지함에서 용지가 들리지 않음  67 조작부 도움말 시스템  76 EWS(내장 웹 서버)  59 바 버튼, 조작부  13 보기 네트워크 설정  53 비뚤어짐, 문제 해결 인쇄  67 사 사양 물리적  78 설정 네트워크  53 스캐너 유리 찾기  12 아 외관  44 용지 걸림 제거  64 공급 문제 해결  67 비뚤어진 페이지  67 선택  20 용지함 넣기  22 용지 공급 문제, 문제 해결  67 용지함 공급 문제 해결  67 용지 걸림 제거  64 용지 너비 가이드 그림  12, 22 용지 넣기  22 찾기  12 웹 브라우저 요구 사양  59 유리, 스캐너 찾기  12 유지보수 잉크량 확인  40 청소  44 카트리지 교체  42 페이지 얼룩  45 프린트 헤드  45 프린트 헤드 정렬  45 ",520
88,찾아보기,"['찾아보기 89 찾아보기 프린트 헤드 청소  46 인쇄 품질 페이지 얼룩 지우기  45 잉크 카트리지 부품 번호  41 잉크량, 확인  40 자 전원 입력, 찾기  13 제품 설정  18 조작부 버튼  14 상태 표시등  72 표시등  14, 72 차 청소  46 외관  44 카트리지  44 프린트 헤드  45, 46 출력 용지함 찾기  12 카 카트리지  13, 41 교체  42 잉크량 확인  40 찾기  12 추가 정보  39 카트리지 교체  42 카트리지 교체 덮개, 위치  12 커넥터, 위치  13 파 표시등, 조작부  14 프린터 길잡이  58 프린터 서비스 안내  82 프린터 조작부 네트워크 설정  53 찾기  12 프린트  46 mobile OS  37 mobileprint  37 프린트 헤드  45 프린트 헤드, 정렬  46 E EWS(내장 웹 서버)  59 문제 해결, 열 수 없음  59 알아두기  60 열기  59 정보  59, 60 I IP 설정  53 IP 주소 프린터 점검  60 M mobile 다운로드  37 U USB 연결 포트, 찾기  13 W Windows 드라이버 재설치  17 ']",465
